"resp.id","ques","alt","chid","Duration","Rent","Type","Roommates","Commute","Bathroom","Parking","Choice"
45,13,"A",805,540,"600","Townhouse","3","20","Shared","Yes",0
45,13,"B",805,540,"1000","Apartment","1","45","Shared","No",0
45,13,"C",805,540,"600","Apartment","3","5","Private","Yes",1
45,14,"A",806,540,"800","House","3","5","Private","Yes",0
45,14,"B",806,540,"800","House","1","20","Private","No",1
45,14,"C",806,540,"800","House","2","45","Shared","Yes",0
45,15,"A",807,540,"600","Townhouse","3","20","Private","No",1
45,15,"B",807,540,"1000","Townhouse","1","45","Private","No",0
45,15,"C",807,540,"600","Townhouse","2","20","Shared","Yes",0
45,16,"A",808,540,"1000","Apartment","3","5","Private","No",0
45,16,"B",808,540,"800","Apartment","3","20","Private","No",1
45,16,"C",808,540,"1000","House","2","20","Shared","Yes",0
45,17,"A",809,540,"1000","Townhouse","2","45","Shared","Yes",1
45,17,"B",809,540,"1000","Apartment","1","5","Shared","Yes",0
45,17,"C",809,540,"1000","Apartment","2","45","Private","Yes",0
45,18,"A",810,540,"800","House","3","5","Shared","Yes",0
45,18,"B",810,540,"600","Apartment","1","45","Shared","No",0
45,18,"C",810,540,"600","Apartment","2","45","Shared","No",1
46,1,"A",811,563,"600","House","2","45","Private","Yes",0
46,1,"B",811,563,"800","Townhouse","1","45","Shared","No",0
46,1,"C",811,563,"1000","Apartment","3","20","Shared","Yes",1
46,2,"A",812,563,"600","Apartment","1","5","Private","No",1
46,2,"B",812,563,"800","House","3","20","Private","Yes",0
46,2,"C",812,563,"1000","Apartment","3","5","Shared","No",0
46,3,"A",813,563,"1000","Townhouse","2","20","Shared","Yes",0
46,3,"B",813,563,"1000","Townhouse","3","20","Shared","Yes",1
46,3,"C",813,563,"1000","House","3","5","Shared","No",0
46,4,"A",814,563,"800","House","2","5","Shared","No",0
46,4,"B",814,563,"600","House","1","5","Private","No",1
46,4,"C",814,563,"600","Apartment","1","5","Private","Yes",0
46,5,"A",815,563,"600","Apartment","2","20","Shared","Yes",1
46,5,"B",815,563,"600","House","1","45","Private","No",0
46,5,"C",815,563,"600","Apartment","1","20","Private","No",0
46,6,"A",816,563,"800","Apartment","1","45","Private","Yes",1
46,6,"B",816,563,"1000","Apartment","2","45","Shared","Yes",0
46,6,"C",816,563,"800","Townhouse","1","5","Shared","No",0
46,7,"A",817,563,"600","Apartment","2","20","Private","No",0
46,7,"B",817,563,"1000","Apartment","2","5","Private","Yes",1
46,7,"C",817,563,"800","Townhouse","1","20","Private","Yes",0
46,8,"A",818,563,"600","House","3","20","Shared","Yes",1
46,8,"B",818,563,"800","Townhouse","3","5","Private","Yes",0
46,8,"C",818,563,"800","House","3","5","Private","No",0
46,9,"A",819,563,"1000","Townhouse","3","5","Private","Yes",0
46,9,"B",819,563,"1000","Townhouse","3","45","Shared","Yes",0
46,9,"C",819,563,"1000","Apartment","2","20","Private","No",1
46,10,"A",820,563,"800","Apartment","1","45","Private","Yes",0
46,10,"B",820,563,"600","House","1","5","Private","No",1
46,10,"C",820,563,"600","Apartment","3","20","Shared","Yes",0
46,11,"A",821,563,"1000","Apartment","3","5","Private","Yes",0
46,11,"B",821,563,"600","House","1","5","Shared","No",1
46,11,"C",821,563,"800","Townhouse","2","45","Private","Yes",0
46,12,"A",822,563,"600","House","2","45","Shared","Yes",1
46,12,"B",822,563,"600","Apartment","1","20","Private","Yes",0
46,12,"C",822,563,"1000","House","1","5","Private","Yes",0
46,13,"A",823,563,"800","House","1","45","Shared","No",1
46,13,"B",823,563,"600","Apartment","1","20","Private","Yes",0
46,13,"C",823,563,"600","House","1","20","Shared","Yes",0
46,14,"A",824,563,"800","Apartment","2","5","Private","Yes",0
46,14,"B",824,563,"800","Townhouse","1","20","Shared","Yes",0
46,14,"C",824,563,"1000","Apartment","2","45","Shared","Yes",1
46,15,"A",825,563,"800","House","3","5","Private","Yes",1
46,15,"B",825,563,"1000","House","2","45","Shared","No",0
46,15,"C",825,563,"1000","Townhouse","3","5","Private","No",0
46,16,"A",826,563,"600","Apartment","3","5","Shared","No",0
46,16,"B",826,563,"1000","Townhouse","2","20","Shared","No",1
46,16,"C",826,563,"1000","Apartment","3","45","Shared","No",0
46,17,"A",827,563,"800","Apartment","2","20","Shared","Yes",1
46,17,"B",827,563,"600","Apartment","1","45","Shared","No",0
46,17,"C",827,563,"1000","House","1","45","Private","No",0
46,18,"A",828,563,"1000","Apartment","3","20","Shared","Yes",0
46,18,"B",828,563,"1000","House","3","45","Shared","No",0
46,18,"C",828,563,"800","Townhouse","2","5","Shared","No",1
47,1,"A",829,547,"1000","House","3","45","Private","No",0
47,1,"B",829,547,"600","Townhouse","3","5","Shared","No",1
47,1,"C",829,547,"1000","House","1","45","Shared","Yes",0
47,2,"A",830,547,"600","Townhouse","1","5","Private","No",1
47,2,"B",830,547,"600","House","3","20","Private","Yes",0
47,2,"C",830,547,"600","Apartment","3","5","Private","Yes",0
47,3,"A",831,547,"1000","House","1","5","Private","Yes",0
47,3,"B",831,547,"1000","Townhouse","3","5","Shared","Yes",1
47,3,"C",831,547,"1000","Townhouse","2","5","Shared","No",0
47,4,"A",832,547,"1000","Apartment","2","5","Shared","Yes",1
47,4,"B",832,547,"600","Townhouse","2","20","Private","No",0
47,4,"C",832,547,"1000","Townhouse","3","20","Shared","Yes",0
47,5,"A",833,547,"800","Apartment","3","20","Private","Yes",0
47,5,"B",833,547,"1000","Apartment","3","45","Private","Yes",0
47,5,"C",833,547,"600","House","3","45","Shared","Yes",1
47,6,"A",834,547,"1000","House","1","20","Shared","No",0
47,6,"B",834,547,"1000","Apartment","1","45","Shared","No",0
47,6,"C",834,547,"800","Townhouse","1","20","Private","Yes",1
47,7,"A",835,547,"600","House","1","5","Private","No",0
47,7,"B",835,547,"600","Apartment","2","5","Private","No",1
47,7,"C",835,547,"1000","House","1","5","Shared","No",0
47,8,"A",836,547,"800","Apartment","3","20","Private","Yes",0
47,8,"B",836,547,"600","Apartment","3","45","Shared","Yes",1
47,8,"C",836,547,"800","Townhouse","3","20","Shared","No",0
47,9,"A",837,547,"1000","Townhouse","1","45","Private","No",0
47,9,"B",837,547,"600","Apartment","3","45","Shared","No",0
47,9,"C",837,547,"800","Townhouse","3","45","Private","No",1
47,10,"A",838,547,"800","Townhouse","3","20","Private","Yes",0
47,10,"B",838,547,"1000","House","2","45","Shared","No",0
47,10,"C",838,547,"1000","Apartment","1","20","Private","Yes",1
47,11,"A",839,547,"800","Apartment","2","5","Shared","Yes",1
47,11,"B",839,547,"1000","Apartment","3","45","Private","No",0
47,11,"C",839,547,"600","Townhouse","3","45","Private","No",0
47,12,"A",840,547,"600","Apartment","1","45","Private","No",1
47,12,"B",840,547,"1000","Townhouse","1","5","Shared","Yes",0
47,12,"C",840,547,"600","Apartment","2","5","Shared","No",0
47,13,"A",841,547,"800","House","2","5","Shared","Yes",1
47,13,"B",841,547,"1000","Apartment","3","20","Private","No",0
47,13,"C",841,547,"600","Apartment","1","45","Private","No",0
47,14,"A",842,547,"800","House","1","45","Shared","Yes",0
47,14,"B",842,547,"800","Apartment","3","45","Shared","Yes",0
47,14,"C",842,547,"600","House","2","5","Private","No",1
47,15,"A",843,547,"800","Apartment","3","5","Shared","No",0
47,15,"B",843,547,"800","Apartment","3","5","Shared","Yes",1
47,15,"C",843,547,"800","Townhouse","3","5","Private","Yes",0
47,16,"A",844,547,"1000","Apartment","2","45","Private","Yes",1
47,16,"B",844,547,"600","House","1","20","Shared","Yes",0
47,16,"C",844,547,"800","Apartment","3","5","Shared","No",0
47,17,"A",845,547,"1000","Apartment","1","45","Private","No",0
47,17,"B",845,547,"800","Apartment","3","5","Shared","No",0
47,17,"C",845,547,"800","Apartment","1","20","Private","Yes",1
47,18,"A",846,547,"600","Apartment","3","45","Private","Yes",1
47,18,"B",846,547,"1000","Townhouse","3","45","Shared","No",0
47,18,"C",846,547,"800","House","2","20","Shared","Yes",0
48,1,"A",847,392,"600","Townhouse","3","20","Private","No",1
48,1,"B",847,392,"600","Apartment","3","45","Private","No",0
48,1,"C",847,392,"1000","Apartment","1","45","Shared","Yes",0
48,2,"A",848,392,"1000","Townhouse","2","45","Private","Yes",0
48,2,"B",848,392,"1000","House","2","5","Private","Yes",1
48,2,"C",848,392,"800","Townhouse","2","5","Private","Yes",0
48,3,"A",849,392,"600","Townhouse","3","20","Private","No",0
48,3,"B",849,392,"1000","Townhouse","3","45","Private","Yes",0
48,3,"C",849,392,"800","Apartment","2","20","Private","No",1
48,4,"A",850,392,"1000","Apartment","3","20","Shared","No",0
48,4,"B",850,392,"800","House","3","20","Private","No",1
48,4,"C",850,392,"1000","Townhouse","1","45","Private","Yes",0
48,5,"A",851,392,"800","Apartment","2","20","Shared","No",1
48,5,"B",851,392,"800","Townhouse","2","5","Shared","No",0
48,5,"C",851,392,"1000","Townhouse","3","5","Shared","No",0
48,6,"A",852,392,"600","House","3","5","Private","No",1
48,6,"B",852,392,"800","Apartment","2","45","Shared","Yes",0
48,6,"C",852,392,"600","House","1","5","Private","No",0
48,7,"A",853,392,"1000","House","2","45","Private","Yes",1
48,7,"B",853,392,"800","Apartment","1","5","Shared","No",0
48,7,"C",853,392,"600","House","2","5","Shared","Yes",0
48,8,"A",854,392,"600","House","2","5","Private","Yes",0
48,8,"B",854,392,"600","Apartment","3","20","Shared","Yes",0
48,8,"C",854,392,"800","House","2","45","Shared","Yes",1
48,9,"A",855,392,"600","Apartment","2","45","Shared","Yes",1
48,9,"B",855,392,"600","Townhouse","1","20","Private","No",0
48,9,"C",855,392,"600","House","2","20","Private","No",0
48,10,"A",856,392,"600","Apartment","2","5","Shared","Yes",0
48,10,"B",856,392,"1000","Townhouse","3","45","Shared","Yes",0
48,10,"C",856,392,"600","Apartment","3","20","Shared","Yes",1
48,11,"A",857,392,"1000","Apartment","2","45","Shared","No",1
48,11,"B",857,392,"600","House","2","5","Shared","No",0
48,11,"C",857,392,"1000","Apartment","1","20","Shared","No",0
48,12,"A",858,392,"1000","House","1","5","Shared","No",1
48,12,"B",858,392,"800","Townhouse","2","45","Shared","Yes",0
48,12,"C",858,392,"1000","Townhouse","3","45","Private","No",0
48,13,"A",859,392,"600","Apartment","3","45","Private","No",0
48,13,"B",859,392,"800","House","3","20","Private","Yes",1
48,13,"C",859,392,"1000","Townhouse","2","20","Private","No",0
48,14,"A",860,392,"800","Townhouse","2","5","Private","No",1
48,14,"B",860,392,"1000","Townhouse","1","20","Shared","No",0
48,14,"C",860,392,"1000","Townhouse","3","5","Shared","Yes",0
48,15,"A",861,392,"600","House","2","20","Shared","Yes",0
48,15,"B",861,392,"800","Apartment","2","20","Shared","Yes",0
48,15,"C",861,392,"1000","House","2","20","Private","Yes",1
48,16,"A",862,392,"1000","Apartment","3","5","Private","No",1
48,16,"B",862,392,"800","Townhouse","3","45","Shared","No",0
48,16,"C",862,392,"600","Townhouse","1","45","Private","Yes",0
48,17,"A",863,392,"1000","House","1","20","Private","No",0
48,17,"B",863,392,"1000","House","1","20","Private","No",0
48,17,"C",863,392,"1000","Townhouse","1","5","Private","Yes",1
48,18,"A",864,392,"1000","House","1","5","Private","No",1
48,18,"B",864,392,"800","Townhouse","1","20","Private","No",0
48,18,"C",864,392,"800","Apartment","3","45","Shared","Yes",0
49,1,"A",865,592,"1000","House","3","45","Shared","No",0
49,1,"B",865,592,"800","House","1","20","Private","Yes",0
49,1,"C",865,592,"600","Townhouse","1","20","Shared","Yes",1
49,2,"A",866,592,"600","House","3","20","Private","Yes",1
49,2,"B",866,592,"1000","House","2","45","Shared","No",0
49,2,"C",866,592,"1000","House","3","45","Shared","No",0
49,3,"A",867,592,"1000","Apartment","1","45","Shared","Yes",0
49,3,"B",867,592,"800","House","2","5","Private","Yes",0
49,3,"C",867,592,"800","House","1","5","Shared","Yes",1
49,4,"A",868,592,"800","Apartment","3","45","Shared","No",0
49,4,"B",868,592,"1000","Apartment","1","45","Private","No",0
49,4,"C",868,592,"600","Apartment","2","5","Private","No",1
49,5,"A",869,592,"800","Apartment","2","45","Shared","No",0
49,5,"B",869,592,"800","Townhouse","1","20","Private","Yes",1
49,5,"C",869,592,"600","Townhouse","2","45","Shared","Yes",0
49,6,"A",870,592,"800","House","2","20","Shared","No",0
49,6,"B",870,592,"600","Townhouse","3","5","Private","No",1
49,6,"C",870,592,"1000","Townhouse","2","45","Private","No",0
49,7,"A",871,592,"800","House","3","20","Shared","Yes",0
49,7,"B",871,592,"800","House","1","45","Private","No",1
49,7,"C",871,592,"600","Apartment","2","45","Private","No",0
49,8,"A",872,592,"800","House","3","20","Private","Yes",1
49,8,"B",872,592,"1000","Townhouse","3","45","Shared","Yes",0
49,8,"C",872,592,"800","Apartment","1","5","Private","No",0
49,9,"A",873,592,"600","Apartment","3","5","Private","No",1
49,9,"B",873,592,"800","House","1","45","Private","Yes",0
49,9,"C",873,592,"600","Townhouse","2","20","Shared","No",0
49,10,"A",874,592,"1000","Apartment","3","20","Shared","No",1
49,10,"B",874,592,"600","House","1","45","Private","No",0
49,10,"C",874,592,"1000","Apartment","1","20","Private","No",0
49,11,"A",875,592,"600","House","3","20","Private","Yes",0
49,11,"B",875,592,"800","Apartment","1","45","Private","Yes",1
49,11,"C",875,592,"800","Townhouse","3","45","Shared","No",0
49,12,"A",876,592,"1000","Apartment","1","5","Shared","No",0
49,12,"B",876,592,"1000","Apartment","3","20","Private","No",0
49,12,"C",876,592,"800","Townhouse","3","5","Private","Yes",1
49,13,"A",877,592,"600","Apartment","1","45","Private","Yes",0
49,13,"B",877,592,"600","Townhouse","2","20","Shared","Yes",1
49,13,"C",877,592,"600","House","3","5","Shared","Yes",0
49,14,"A",878,592,"600","Apartment","3","20","Shared","Yes",0
49,14,"B",878,592,"600","Apartment","3","5","Shared","No",1
49,14,"C",878,592,"1000","Apartment","1","45","Shared","No",0
49,15,"A",879,592,"600","Apartment","3","45","Private","No",1
49,15,"B",879,592,"800","Apartment","3","5","Shared","Yes",0
49,15,"C",879,592,"800","Townhouse","3","45","Private","Yes",0
49,16,"A",880,592,"1000","House","2","20","Shared","No",0
49,16,"B",880,592,"800","House","3","5","Private","Yes",0
49,16,"C",880,592,"1000","Townhouse","3","20","Private","Yes",1
49,17,"A",881,592,"1000","House","1","5","Shared","Yes",1
49,17,"B",881,592,"1000","Apartment","3","45","Private","No",0
49,17,"C",881,592,"800","House","1","20","Private","Yes",0
49,18,"A",882,592,"600","House","1","5","Private","Yes",1
49,18,"B",882,592,"600","Apartment","2","5","Private","No",0
49,18,"C",882,592,"1000","House","2","5","Shared","Yes",0
50,1,"A",883,486,"600","House","3","20","Shared","Yes",1
50,1,"B",883,486,"600","House","1","45","Shared","Yes",0
50,1,"C",883,486,"600","Townhouse","2","45","Private","No",0
50,2,"A",884,486,"1000","Townhouse","2","45","Private","Yes",1
50,2,"B",884,486,"800","Townhouse","3","45","Shared","Yes",0
50,2,"C",884,486,"600","Townhouse","2","20","Private","Yes",0
50,3,"A",885,486,"600","House","2","5","Shared","Yes",0
50,3,"B",885,486,"1000","Apartment","2","45","Shared","Yes",0
50,3,"C",885,486,"800","Apartment","1","20","Private","Yes",1
50,4,"A",886,486,"600","House","2","45","Shared","Yes",1
50,4,"B",886,486,"800","Townhouse","1","45","Private","Yes",0
50,4,"C",886,486,"600","Apartment","1","45","Private","No",0
50,5,"A",887,486,"800","Townhouse","2","45","Shared","No",1
50,5,"B",887,486,"800","Townhouse","2","45","Private","Yes",0
50,5,"C",887,486,"800","Townhouse","2","45","Shared","Yes",0
50,6,"A",888,486,"1000","Townhouse","3","45","Private","Yes",0
50,6,"B",888,486,"600","Townhouse","2","20","Private","No",0
50,6,"C",888,486,"800","Townhouse","2","20","Shared","No",1
50,7,"A",889,486,"600","Townhouse","2","5","Shared","No",0
50,7,"B",889,486,"1000","House","3","5","Private","Yes",1
50,7,"C",889,486,"1000","House","1","5","Shared","No",0
50,8,"A",890,486,"600","House","1","45","Shared","Yes",0
50,8,"B",890,486,"800","Apartment","1","5","Private","Yes",1
50,8,"C",890,486,"800","Apartment","1","5","Private","Yes",0
50,9,"A",891,486,"1000","Apartment","2","20","Shared","No",1
50,9,"B",891,486,"800","Apartment","1","45","Shared","No",0
50,9,"C",891,486,"1000","Apartment","2","20","Private","Yes",0
50,10,"A",892,486,"800","Apartment","3","5","Private","No",0
50,10,"B",892,486,"800","Townhouse","2","45","Private","No",0
50,10,"C",892,486,"1000","Apartment","2","45","Shared","No",1
50,11,"A",893,486,"600","Townhouse","1","45","Private","Yes",1
50,11,"B",893,486,"800","Townhouse","2","45","Private","No",0
50,11,"C",893,486,"600","Apartment","2","45","Private","No",0
50,12,"A",894,486,"800","Apartment","3","5","Shared","Yes",1
50,12,"B",894,486,"800","House","1","5","Private","No",0
50,12,"C",894,486,"600","Townhouse","1","5","Shared","Yes",0
50,13,"A",895,486,"800","House","3","20","Private","Yes",0
50,13,"B",895,486,"600","Apartment","3","20","Shared","No",1
50,13,"C",895,486,"600","House","1","20","Private","Yes",0
50,14,"A",896,486,"1000","Townhouse","1","20","Shared","Yes",0
50,14,"B",896,486,"600","Townhouse","3","45","Private","No",1
50,14,"C",896,486,"800","Townhouse","3","45","Private","Yes",0
50,15,"A",897,486,"1000","Townhouse","1","45","Private","Yes",0
50,15,"B",897,486,"600","House","2","45","Private","Yes",1
50,15,"C",897,486,"800","Apartment","2","5","Shared","No",0
50,16,"A",898,486,"600","Townhouse","1","20","Shared","Yes",0
50,16,"B",898,486,"800","House","3","5","Shared","Yes",0
50,16,"C",898,486,"1000","Apartment","3","5","Shared","No",1
50,17,"A",899,486,"1000","Townhouse","3","20","Private","No",0
50,17,"B",899,486,"600","House","1","5","Private","Yes",0
50,17,"C",899,486,"1000","Apartment","2","5","Private","Yes",1
50,18,"A",900,486,"600","Apartment","3","20","Private","No",1
50,18,"B",900,486,"1000","House","2","5","Shared","No",0
50,18,"C",900,486,"1000","Apartment","2","20","Private","No",0
51,1,"A",901,457,"1000","House","1","5","Shared","Yes",1
51,1,"B",901,457,"1000","House","3","45","Shared","No",0
51,1,"C",901,457,"600","House","2","45","Shared","No",0
51,2,"A",902,457,"1000","House","3","20","Shared","Yes",0
51,2,"B",902,457,"600","Townhouse","2","20","Shared","No",0
51,2,"C",902,457,"600","House","3","20","Shared","No",1
51,3,"A",903,457,"800","Townhouse","3","20","Private","Yes",0
51,3,"B",903,457,"800","Apartment","3","5","Shared","Yes",1
51,3,"C",903,457,"600","Apartment","3","20","Private","No",0
51,4,"A",904,457,"800","Apartment","3","20","Private","Yes",1
51,4,"B",904,457,"1000","Townhouse","3","45","Private","No",0
51,4,"C",904,457,"600","Townhouse","3","45","Private","Yes",0
51,5,"A",905,457,"800","House","1","20","Private","No",1
51,5,"B",905,457,"800","Townhouse","1","45","Shared","Yes",0
51,5,"C",905,457,"600","Townhouse","3","20","Private","No",0
51,6,"A",906,457,"600","Apartment","3","5","Private","Yes",0
51,6,"B",906,457,"800","House","1","45","Private","Yes",1
51,6,"C",906,457,"1000","House","1","5","Private","No",0
51,7,"A",907,457,"1000","House","2","20","Shared","Yes",1
51,7,"B",907,457,"600","House","2","45","Shared","Yes",0
51,7,"C",907,457,"1000","Apartment","1","45","Shared","Yes",0
51,8,"A",908,457,"800","Townhouse","3","45","Shared","No",0
51,8,"B",908,457,"800","Townhouse","3","45","Shared","No",0
51,8,"C",908,457,"600","Townhouse","1","20","Private","Yes",1
51,9,"A",909,457,"800","Apartment","3","45","Shared","Yes",1
51,9,"B",909,457,"1000","House","1","5","Shared","Yes",0
51,9,"C",909,457,"600","Townhouse","3","45","Private","No",0
51,10,"A",910,457,"1000","Apartment","3","5","Shared","Yes",1
51,10,"B",910,457,"800","House","1","5","Private","Yes",0
51,10,"C",910,457,"800","Apartment","2","5","Shared","Yes",0
51,11,"A",911,457,"1000","House","3","5","Private","No",0
51,11,"B",911,457,"600","Apartment","3","20","Shared","No",1
51,11,"C",911,457,"600","Townhouse","3","5","Private","Yes",0
51,12,"A",912,457,"600","Apartment","2","5","Shared","No",1
51,12,"B",912,457,"1000","Apartment","3","20","Private","Yes",0
51,12,"C",912,457,"1000","Townhouse","1","45","Shared","Yes",0
51,13,"A",913,457,"800","Townhouse","2","5","Private","No",0
51,13,"B",913,457,"800","Townhouse","1","45","Shared","Yes",0
51,13,"C",913,457,"800","Townhouse","1","5","Shared","No",1
51,14,"A",914,457,"600","Townhouse","3","45","Private","Yes",1
51,14,"B",914,457,"800","Apartment","2","45","Private","No",0
51,14,"C",914,457,"800","House","2","45","Shared","Yes",0
51,15,"A",915,457,"800","House","2","45","Private","No",1
51,15,"B",915,457,"800","Townhouse","3","5","Shared","Yes",0
51,15,"C",915,457,"800","Apartment","3","45","Private","No",0
51,16,"A",916,457,"600","Townhouse","2","20","Private","Yes",1
51,16,"B",916,457,"800","Townhouse","1","45","Shared","No",0
51,16,"C",916,457,"600","House","3","45","Shared","Yes",0
51,17,"A",917,457,"1000","Apartment","3","20","Private","No",1
51,17,"B",917,457,"1000","House","1","5","Private","No",0
51,17,"C",917,457,"600","Townhouse","3","45","Shared","Yes",0
51,18,"A",918,457,"800","Apartment","2","5","Private","Yes",1
51,18,"B",918,457,"600","House","3","5","Shared","No",0
51,18,"C",918,457,"600","Townhouse","2","45","Private","Yes",0
52,1,"A",919,597,"800","House","3","45","Shared","No",0
52,1,"B",919,597,"800","House","2","5","Shared","No",1
52,1,"C",919,597,"600","Apartment","1","45","Shared","Yes",0
52,2,"A",920,597,"600","Townhouse","3","5","Shared","No",0
52,2,"B",920,597,"800","Apartment","3","5","Shared","Yes",1
52,2,"C",920,597,"800","Townhouse","2","45","Shared","No",0
52,3,"A",921,597,"600","House","3","45","Shared","Yes",1
52,3,"B",921,597,"1000","Townhouse","1","5","Private","Yes",0
52,3,"C",921,597,"600","Townhouse","3","20","Shared","No",0
52,4,"A",922,597,"600","House","1","45","Private","Yes",1
52,4,"B",922,597,"600","Townhouse","3","5","Private","No",0
52,4,"C",922,597,"800","Townhouse","2","20","Private","Yes",0
52,5,"A",923,597,"1000","Townhouse","1","45","Shared","Yes",1
52,5,"B",923,597,"1000","Townhouse","1","5","Private","No",0
52,5,"C",923,597,"1000","House","1","5","Private","No",0
52,6,"A",924,597,"600","House","2","45","Private","Yes",0
52,6,"B",924,597,"800","House","1","45","Private","Yes",0
52,6,"C",924,597,"800","Townhouse","1","5","Private","No",1
52,7,"A",925,597,"1000","House","3","20","Shared","Yes",0
52,7,"B",925,597,"600","Apartment","2","45","Private","Yes",1
52,7,"C",925,597,"800","House","3","45","Shared","Yes",0
52,8,"A",926,597,"600","Apartment","1","20","Shared","No",0
52,8,"B",926,597,"600","Townhouse","1","5","Shared","No",1
52,8,"C",926,597,"600","Apartment","1","20","Private","No",0
52,9,"A",927,597,"600","House","2","45","Private","No",0
52,9,"B",927,597,"600","Townhouse","3","20","Shared","No",1
52,9,"C",927,597,"800","Apartment","1","5","Shared","Yes",0
52,10,"A",928,597,"1000","Townhouse","3","20","Shared","No",1
52,10,"B",928,597,"800","Townhouse","2","45","Private","No",0
52,10,"C",928,597,"800","House","1","45","Shared","Yes",0
52,11,"A",929,597,"800","Apartment","2","45","Private","No",0
52,11,"B",929,597,"600","Apartment","3","20","Shared","Yes",0
52,11,"C",929,597,"800","Townhouse","3","20","Shared","No",1
52,12,"A",930,597,"600","House","3","20","Private","Yes",0
52,12,"B",930,597,"1000","Townhouse","3","45","Private","Yes",1
52,12,"C",930,597,"1000","House","3","45","Private","No",0
52,13,"A",931,597,"1000","Townhouse","3","5","Private","No",0
52,13,"B",931,597,"600","House","2","45","Shared","Yes",1
52,13,"C",931,597,"1000","Townhouse","1","20","Private","No",0
52,14,"A",932,597,"1000","Townhouse","2","5","Shared","Yes",0
52,14,"B",932,597,"1000","Townhouse","3","45","Private","Yes",0
52,14,"C",932,597,"1000","Apartment","3","20","Private","Yes",1
52,15,"A",933,597,"600","Apartment","2","5","Private","Yes",1
52,15,"B",933,597,"600","Townhouse","2","45","Shared","No",0
52,15,"C",933,597,"600","Townhouse","3","5","Private","Yes",0
52,16,"A",934,597,"800","Apartment","3","5","Shared","No",0
52,16,"B",934,597,"800","Townhouse","3","5","Private","Yes",1
52,16,"C",934,597,"800","Townhouse","1","45","Shared","Yes",0
52,17,"A",935,597,"600","Townhouse","2","45","Private","No",0
52,17,"B",935,597,"800","Townhouse","2","5","Private","Yes",0
52,17,"C",935,597,"800","House","3","5","Private","Yes",1
52,18,"A",936,597,"600","Apartment","1","20","Shared","No",1
52,18,"B",936,597,"600","Townhouse","1","5","Shared","Yes",0
52,18,"C",936,597,"600","House","1","20","Shared","Yes",0
53,1,"A",937,617,"600","House","2","45","Shared","No",0
53,1,"B",937,617,"1000","House","3","45","Shared","Yes",1
53,1,"C",937,617,"1000","House","2","5","Shared","No",0
53,2,"A",938,617,"1000","Townhouse","3","45","Private","No",0
53,2,"B",938,617,"600","Apartment","1","45","Private","Yes",0
53,2,"C",938,617,"1000","Townhouse","2","5","Private","No",1
53,3,"A",939,617,"800","Townhouse","2","20","Private","No",0
53,3,"B",939,617,"1000","Townhouse","3","20","Private","No",0
53,3,"C",939,617,"800","Townhouse","3","45","Shared","No",1
53,4,"A",940,617,"600","House","3","45","Private","No",0
53,4,"B",940,617,"1000","Apartment","2","5","Private","No",1
53,4,"C",940,617,"600","House","2","45","Private","Yes",0
53,5,"A",941,617,"800","Apartment","2","20","Private","Yes",1
53,5,"B",941,617,"600","Townhouse","3","20","Private","No",0
53,5,"C",941,617,"1000","House","2","20","Shared","No",0
53,6,"A",942,617,"600","Townhouse","1","5","Private","Yes",1
53,6,"B",942,617,"800","Apartment","1","5","Shared","No",0
53,6,"C",942,617,"1000","Townhouse","2","45","Shared","Yes",0
53,7,"A",943,617,"1000","Apartment","2","45","Shared","Yes",0
53,7,"B",943,617,"600","Apartment","1","5","Shared","Yes",1
53,7,"C",943,617,"1000","Apartment","1","20","Private","No",0
53,8,"A",944,617,"800","House","1","5","Shared","Yes",0
53,8,"B",944,617,"800","Apartment","3","5","Private","No",0
53,8,"C",944,617,"800","Apartment","1","45","Shared","Yes",1
53,9,"A",945,617,"800","Townhouse","2","5","Private","Yes",0
53,9,"B",945,617,"600","House","1","20","Private","No",0
53,9,"C",945,617,"800","Apartment","3","45","Private","Yes",1
53,10,"A",946,617,"800","Townhouse","2","45","Shared","No",1
53,10,"B",946,617,"800","Apartment","2","5","Shared","No",0
53,10,"C",946,617,"600","Apartment","1","45","Shared","No",0
53,11,"A",947,617,"600","Townhouse","1","20","Shared","Yes",0
53,11,"B",947,617,"600","Townhouse","1","20","Private","No",1
53,11,"C",947,617,"600","Townhouse","2","20","Private","Yes",0
53,12,"A",948,617,"800","Townhouse","1","20","Shared","Yes",1
53,12,"B",948,617,"800","Townhouse","2","45","Shared","Yes",0
53,12,"C",948,617,"600","House","2","45","Shared","Yes",0
53,13,"A",949,617,"600","Apartment","1","45","Private","No",0
53,13,"B",949,617,"1000","House","3","20","Private","Yes",1
53,13,"C",949,617,"1000","Townhouse","1","20","Shared","No",0
53,14,"A",950,617,"600","Townhouse","3","20","Shared","No",0
53,14,"B",950,617,"800","Townhouse","2","20","Private","No",0
53,14,"C",950,617,"600","Apartment","1","45","Shared","Yes",1
53,15,"A",951,617,"800","House","2","5","Shared","Yes",1
53,15,"B",951,617,"1000","House","1","45","Shared","Yes",0
53,15,"C",951,617,"800","House","2","20","Shared","Yes",0
53,16,"A",952,617,"600","House","1","5","Shared","No",0
53,16,"B",952,617,"1000","Townhouse","2","20","Private","No",1
53,16,"C",952,617,"800","Townhouse","3","45","Shared","Yes",0
53,17,"A",953,617,"800","House","1","45","Shared","Yes",0
